Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2023-12-11,3090.2,3106.63,3108.04,3078.82,522622500
2023-12-12,3102.31,3099.19,3109.06,3088.08,461845600
2023-12-13,3104.26,3099.09,3108.01,3095.7,286178275
2023-12-14,3122.95,3124.22,3139.98,3118.66,562654421
2023-12-15,3116.51,3127.73,3128.64,3106.73,662626614
2023-12-18,3113.23,3098.62,3118.07,3086.44,403912298
2023-12-19,3116.62,3105.2,3127.26,3103.37,365444500
2023-12-20,3108.03,3129.2,3129.52,3106.66,325289100
2023-12-21,3112.5,3101.67,3121.72,3093.71,433012908
2023-12-22,3140.32,3123.14,3145.23,3122.05,430283320
2023-12-26,3139.98,3147.11,3147.11,3132.14,155557400
2023-12-27,3170.76,3147.86,3176.54,3139.8,261408500
2023-12-28,3214.4,3191.06,3230.65,3183.35,462446600
2023-12-29,3240.27,3220.77,3250.05,3216.98,518072995
2024-01-02,3229.95,3240.83,3259.28,3225.18,378977136
2024-01-03,3199.44,3210.28,3220.53,3193.98,480916443
2024-01-04,3174.01,3196.09,3202.45,3159.28,458080340
2024-01-05,3184.3,3167.69,3193.1,3167.14,427412000
2024-01-08,3187.02,3196.73,3213.3,3170.12,253500300
2024-01-09,3197.96,3197.48,3205.8,3189.26,279630600
2024-01-10,3179.96,3192.3,3194.05,3159.54,434237471
2024-01-11,3201.41,3193.47,3202.7,3180.8,356055500
2024-01-12,3191.72,3198.05,3199.3,3182.26,376779000
2024-01-15,3199.42,3196.82,3211.67,3194.91,247101719
2024-01-16,3184.99,3181.97,3194.44,3168.46,274615200
2024-01-17,3142.22,3170.59,3175.09,3139.83,477192300
2024-01-18,3139.78,3134.07,3150.2,3127.45,368840600
2024-01-19,3152.29,3157.69,3163.68,3141.08,526038370
2024-01-22,3149.12,3158.54,3166.53,3146.54,617673450
2024-01-23,3135.25,3161.99,3161.99,3132.76,561385200
2024-01-24,3153.33,3131.4,3153.56,3126.29,557982100
2024-01-25,3147.64,3153.92,3154.67,3140.47,374595000
2024-01-26,3159.53,3155.84,3179.24,3148.67,449368000
2024-01-29,3140.31,3163.77,3172.45,3137.49,519226300
2024-01-30,3150.04,3151.39,3159.94,3142.0,574880200
2024-01-31,3153.01,3145.22,3162.41,3141.75,848720800
2024-02-01,3143.06,3144.18,3148.81,3123.14,606267669
2024-02-02,3179.77,3156.87,3191.16,3153.98,599633400
2024-02-05,3134.29,3148.77,3154.72,3123.1,914286600
2024-02-06,3125.68,3130.0,3132.33,3120.05,540802800
2024-02-07,3156.15,3144.72,3170.4,3144.48,602411473
2024-02-08,3142.91,3164.12,3165.33,3138.22,686154500
2024-02-09,3138.3,3132.48,3138.3,3117.46,573167200
2024-02-13,3141.87,3148.34,3151.7,3118.67,704155900
2024-02-14,3139.07,3104.49,3142.08,3092.4,742172000
2024-02-15,3176.69,3144.18,3179.02,3141.31,889370200
2024-02-16,3221.94,3187.15,3229.13,3181.36,1388636884
2024-02-19,3225.91,3223.93,3241.32,3216.27,882925581
2024-02-20,3244.06,3228.46,3244.06,3219.52,1277252052
2024-02-21,3217.11,3222.2,3247.63,3214.53,1377678000
